Date,Fruit,Sale
2019-08-29,Peach,174
2019-01-20,Pear,133
2019-01-30,Apple,193
2019-05-19,Grape,188
2019-12-18,Pear,107
2019-08-23,Peach,165
2019-09-03,Pear,108
2019-11-27,Apple,101
2019-07-06,Apple,166
2019-07-10,Grape,193
2019-08-08,Apple,176
2019-07-28,Pear,76
2019-11-27,Pear,180
2019-04-10,Peach,95
2019-11-30,Peach,89
2019-06-06,Peach,198
2019-06-03,Peach,114
2019-09-10,Grape,176
2019-06-23,Peach,143
2019-11-27,Apple,77
2019-02-27,Apple,147
2019-12-22,Peach,144
2019-07-12,Banana,77
2019-04-04,Grape,105
2019-10-07,Peach,140
2019-06-15,Apple,78
2019-02-05,Pear,120
2019-07-14,Pear,163
2019-02-09,Peach,98
2019-06-08,Grape,104
2019-07-05,Grape,97
2019-03-24,Pear,114
2019-12-06,Grape,134
2019-10-24,Apple,172
2019-01-08,Pear,109
2019-01-03,Peach,79
2019-09-10,Grape,93
2019-02-06,Grape,150
2019-06-11,Pear,72
2019-02-16,Pear,138
2019-03-24,Pear,108
2019-03-15,Peach,87
2019-01-20,Apple,85
2019-03-16,Banana,73
2019-01-26,Apple,181
2019-04-02,Grape,88
2019-01-08,Apple,100
2019-01-07,Pear,149
2019-10-03,Grape,188
2019-07-14,Grape,179
2019-06-09,Banana,170
2019-08-18,Grape,165
2019-10-25,Banana,168
2019-03-10,Banana,112
2019-08-28,Pear,182
2019-02-15,Banana,70
2019-10-22,Apple,122
2019-01-08,Pear,139
2019-12-14,Banana,81
2019-01-13,Peach,103
2019-08-06,Grape,158
2019-05-25,Apple,104
2019-06-11,Grape,89
2019-01-18,Pear,155
2019-08-28,Apple,175
2019-12-07,Pear,84
2019-12-26,Grape,184
2019-04-27,Grape,125
2019-05-27,Grape,156
2019-02-24,Apple,180
2019-11-02,Apple,134
2019-10-29,Grape,124
2019-08-11,Pear,110
2019-10-31,Banana,77
2019-05-23,Pear,125
2019-04-16,Apple,123
2019-01-12,Pear,84
2019-08-07,Pear,112
2019-06-25,Peach,70
2019-07-28,Banana,195
2019-10-10,Apple,170
2019-05-27,Peach,185
2019-10-17,Banana,159
2019-10-02,Peach,161
2019-07-21,Peach,153
2019-11-09,Apple,127
2019-05-06,Apple,140
2019-11-24,Pear,76
2019-04-23,Apple,111
2019-06-13,Grape,101
2019-06-04,Apple,118
2019-06-13,Banana,90
2019-05-31,Grape,135
2019-11-13,Pear,192
2019-04-10,Apple,175
2019-07-11,Grape,168
2019-01-27,Peach,98
2019-11-19,Banana,126
2019-04-19,Peach,153
2019-04-10,Grape,110
2019-07-05,Peach,129
2019-09-29,Pear,82
2019-01-30,Peach,116
2019-03-18,Apple,96
2019-09-22,Pear,153
2019-09-11,Peach,161
2019-08-21,Apple,168
2019-10-11,Peach,138
2019-02-21,Peach,164
2019-08-20,Pear,135
2019-01-12,Peach,151
2019-01-09,Banana,119
2019-09-27,Grape,158
2019-03-29,Peach,77
2019-01-04,Peach,171
2019-06-14,Pear,121
2019-05-02,Banana,83
2019-04-30,Peach,167
2019-10-04,Banana,119
2019-01-21,Apple,164
2019-12-12,Grape,167
2019-06-12,Grape,191
2019-12-11,Banana,117
2019-01-16,Apple,80
2019-07-03,Grape,84
2019-06-25,Apple,96
2019-08-05,Peach,104
2019-03-18,Pear,115
2019-04-08,Pear,81
2019-07-27,Banana,147
2019-12-23,Grape,171
2019-02-06,Grape,167
2019-04-29,Peach,190
2019-08-25,Pear,87
2019-04-17,Grape,186
2019-11-16,Apple,180
2019-04-18,Peach,194
2019-10-04,Grape,102
2019-02-17,Pear,141
2019-03-05,Pear,122
2019-06-25,Pear,72
2019-10-28,Pear,167
2019-04-11,Grape,128
2019-03-02,Pear,114
2019-05-29,Pear,107
2019-06-25,Peach,139
2019-05-23,Peach,141
2019-06-08,Grape,194
2019-03-22,Grape,72
2019-12-08,Grape,151
2019-06-11,Peach,106
2019-01-02,Grape,166
2019-02-13,Apple,124
2019-03-31,Pear,88
2019-01-29,Grape,121
2019-05-11,Grape,166
2019-08-07,Grape,140
2019-09-10,Pear,160
2019-02-17,Peach,76
2019-03-21,Grape,176
2019-05-26,Banana,113
2019-12-28,Grape,110
2019-09-11,Pear,168
2019-01-20,Banana,188
2019-12-09,Pear,70
2019-12-29,Pear,159
2019-05-23,Grape,76
2019-09-22,Apple,127
2019-12-12,Grape,88
2019-10-16,Pear,169
2019-04-15,Banana,169
2019-09-25,Peach,149
2019-11-25,Banana,109
2019-06-11,Peach,136
2019-02-06,Grape,199
2019-11-01,Pear,197
2019-01-11,Apple,132
2019-03-08,Peach,126
2019-10-26,Grape,171
2019-03-22,Pear,176
2019-06-28,Peach,144
2019-06-21,Grape,78
2019-10-25,Apple,105
2019-10-08,Pear,79
2019-09-15,Pear,84
2019-02-18,Banana,160
2019-03-20,Pear,76
2019-03-17,Grape,110
2019-06-08,Grape,196
2019-09-29,Peach,92
2019-06-03,Grape,192
2019-02-26,Peach,126
2019-01-18,Banana,91
2019-10-26,Pear,87
2019-11-03,Grape,134
2019-09-17,Grape,104
2019-05-11,Peach,81
2019-09-01,Peach,86
2019-04-15,Peach,120
2019-02-13,Pear,165
2019-01-14,Peach,106
2019-09-10,Peach,184
2019-07-24,Peach,150
2019-01-25,Grape,124
2019-05-22,Peach,70
2019-03-29,Pear,107
2019-04-10,Apple,138
2019-01-30,Apple,92
2019-02-25,Grape,195
2019-09-04,Banana,76
2019-03-03,Banana,89
2019-03-07,Banana,137
2019-12-09,Pear,172
2019-12-12,Apple,108
2019-11-13,Pear,144
2019-03-16,Banana,79
2019-08-11,Peach,199
2019-08-25,Pear,153
2019-02-28,Peach,86
2019-04-07,Pear,81
2019-09-04,Grape,78
2019-09-13,Grape,190
2019-05-27,Peach,131
2019-10-31,Pear,89
2019-07-25,Peach,94
2019-08-16,Banana,146
2019-05-15,Banana,192
2019-08-27,Apple,74
2019-04-14,Grape,80
2019-12-22,Pear,70
2019-09-07,Grape,147
2019-07-22,Apple,192
2019-08-07,Peach,177
2019-06-06,Grape,120
2019-06-04,Peach,79
2019-10-24,Peach,106
2019-01-05,Pear,148
2019-04-27,Grape,124
2019-02-14,Pear,195
2019-04-07,Apple,182
2019-02-08,Peach,192
2019-02-13,Peach,118
2019-08-21,Banana,151
2019-07-03,Grape,152
2019-06-04,Pear,183
2019-06-09,Grape,87
2019-02-04,Grape,89
2019-06-22,Apple,138
2019-01-27,Grape,154
2019-07-11,Peach,159
2019-09-05,Pear,89
2019-12-05,Banana,170
2019-03-15,Pear,153
2019-03-18,Apple,190
2019-08-18,Apple,138
2019-06-02,Grape,116
2019-01-16,Apple,114
2019-02-23,Apple,137
2019-08-04,Pear,95
2019-06-20,Apple,185
2019-11-12,Pear,138
2019-05-20,Grape,109
2019-12-11,Pear,104
2019-08-20,Banana,112
2019-03-24,Pear,107
2019-06-18,Grape,124
2019-03-19,Banana,176
2019-08-13,Apple,89
2019-05-07,Pear,162
2019-02-18,Grape,121
2019-08-27,Apple,70
2019-05-30,Peach,143
2019-11-14,Grape,144
2019-12-26,Banana,185
2019-04-01,Apple,101
2019-05-18,Peach,191
2019-11-23,Grape,143
2019-11-23,Apple,99
2019-04-14,Peach,153
2019-12-18,Apple,95
2019-02-18,Grape,179
2019-08-30,Apple,133
2019-11-19,Grape,177
2019-05-04,Pear,104
2019-03-14,Grape,114
2019-11-06,Apple,187
2019-09-23,Peach,131
2019-07-08,Banana,136
2019-07-12,Peach,78
2019-04-17,Grape,142
2019-08-19,Pear,88
2019-09-11,Grape,109
2019-05-09,Grape,156
2019-03-06,Grape,85
2019-05-18,Apple,165
2019-09-03,Grape,100
2019-05-30,Banana,198
2019-05-29,Pear,124
2019-06-07,Peach,71
2019-05-23,Grape,197
2019-03-15,Pear,164
2019-05-09,Apple,131
2019-01-08,Peach,149
2019-05-20,Grape,124
2019-06-26,Apple,82
2019-02-18,Grape,164
2019-06-11,Peach,195
2019-02-09,Apple,193
2019-05-01,Apple,195
2019-03-13,Peach,100
2019-10-06,Apple,144
2019-12-09,Grape,73
2019-05-28,Apple,136
2019-06-13,Apple,164
2019-04-21,Peach,194
2019-01-18,Banana,167
2019-10-17,Peach,184
2019-10-01,Apple,179
2019-03-23,Grape,77
2019-11-05,Peach,185
2019-07-09,Pear,142
2019-02-12,Pear,141
2019-04-01,Apple,118
2019-11-22,Grape,130
2019-12-04,Apple,156
2019-09-23,Grape,81
2019-12-17,Peach,100
2019-01-19,Banana,73
2019-02-18,Banana,151
2019-07-24,Grape,110
2019-08-28,Grape,110
2019-08-21,Peach,125
2019-01-03,Banana,132
2019-07-12,Grape,123
2019-02-23,Peach,91
2019-05-20,Peach,197
2019-11-01,Grape,164
2019-09-22,Grape,166
2019-03-05,Grape,88
2019-09-23,Pear,177
2019-08-22,Pear,129
2019-02-12,Grape,144
2019-08-04,Banana,84
2019-10-11,Grape,189
2019-03-23,Grape,71
2019-08-29,Peach,145
2019-12-27,Banana,100
2019-05-17,Grape,197
2019-10-10,Peach,152
2019-03-24,Pear,167
2019-04-04,Apple,100
2019-03-08,Peach,151
2019-06-15,Pear,159
2019-06-10,Banana,170
2019-02-05,Peach,132
2019-11-16,Peach,84
2019-01-04,Apple,189
2019-02-21,Apple,85
2019-04-28,Peach,172
2019-07-30,Grape,87
2019-07-20,Peach,94
2019-12-15,Peach,103
2019-08-12,Grape,140
2019-05-13,Pear,162
2019-06-24,Apple,171
2019-05-24,Pear,166
2019-08-30,Peach,154
2019-03-22,Pear,105
2019-04-08,Pear,90
2019-01-03,Peach,170
2019-10-01,Pear,90
2019-12-20,Peach,80
2019-07-04,Pear,125
2019-09-04,Pear,148
2019-01-31,Peach,131
2019-01-26,Peach,174
2019-11-09,Peach,116
2019-07-07,Pear,74
2019-07-16,Banana,167
2019-11-12,Apple,71
2019-10-21,Banana,146
2019-09-07,Peach,180
2019-03-24,Peach,155
2019-07-23,Peach,125
2019-09-02,Peach,182
2019-11-28,Peach,81
2019-10-11,Apple,171
2019-10-07,Apple,79
2019-10-29,Peach,159
2019-12-29,Peach,166
2019-08-03,Pear,71
2019-09-10,Peach,198
2019-09-06,Pear,107
2019-09-27,Banana,182
2019-06-05,Pear,79
2019-07-19,Grape,99
2019-12-01,Grape,168
2019-04-16,Grape,129
2019-08-05,Banana,185
2019-03-30,Peach,70
2019-01-06,Peach,186
2019-05-11,Pear,185
2019-01-28,Peach,180
2019-10-07,Apple,114
2019-12-07,Peach,148
2019-09-30,Pear,168
2019-11-03,Peach,95
2019-03-24,Peach,195
2019-10-07,Pear,102
2019-03-31,Pear,77
2019-02-13,Apple,152
2019-07-08,Pear,159
2019-04-06,Peach,194
2019-02-15,Apple,195
2019-10-18,Peach,142
2019-08-07,Apple,197
2019-07-09,Pear,153
2019-11-11,Pear,107
2019-05-15,Pear,112
2019-12-11,Pear,96
2019-03-29,Apple,147
2019-04-13,Pear,146
2019-09-02,Pear,168
2019-07-02,Pear,136
2019-02-01,Apple,143
2019-05-05,Grape,85
2019-04-10,Grape,139
2019-05-12,Peach,92
2019-01-08,Peach,166
2019-01-28,Banana,89
2019-06-26,Apple,134
2019-01-16,Peach,170
2019-10-30,Grape,182
2019-03-02,Pear,191
2019-06-16,Banana,90
2019-08-01,Grape,141
2019-04-12,Peach,136
2019-08-08,Peach,162
2019-01-06,Peach,195
2019-09-07,Grape,138
2019-01-16,Banana,185
2019-07-23,Peach,79
2019-04-29,Banana,83
2019-06-26,Pear,126
2019-08-30,Apple,157
2019-08-01,Banana,196
2019-11-18,Peach,94
2019-08-03,Peach,167
2019-08-27,Peach,174
2019-10-11,Pear,130
2019-08-10,Peach,157
2019-01-31,Peach,86
2019-11-18,Pear,163
2019-09-02,Grape,199
2019-12-24,Peach,161
2019-05-19,Banana,87
2019-05-02,Grape,104
2019-11-19,Pear,148
2019-04-20,Peach,161
2019-03-26,Grape,157
2019-10-11,Pear,99
2019-06-21,Apple,103
2019-08-23,Apple,129
2019-01-26,Pear,136
2019-03-22,Apple,192
2019-02-26,Peach,92
2019-10-01,Apple,180
2019-01-19,Peach,166
2019-12-02,Pear,92
2019-12-09,Apple,90
2019-05-30,Peach,180
2019-09-10,Peach,140
2019-04-24,Pear,169
2019-01-24,Peach,174
2019-10-06,Grape,170
2019-02-21,Pear,88
2019-01-16,Peach,194
2019-04-02,Grape,167
2019-11-13,Pear,71
2019-01-24,Apple,116
2019-11-12,Apple,171
2019-11-05,Pear,182
2019-09-14,Peach,104
2019-05-13,Grape,106
2019-01-22,Apple,171
2019-03-13,Apple,76
2019-08-20,Banana,129
2019-06-05,Pear,122
2019-08-08,Apple,104
2019-10-14,Peach,136
2019-04-30,Peach,101
2019-09-13,Banana,107
2019-02-05,Banana,145
2019-06-02,Pear,134
2019-10-30,Apple,100
2019-10-24,Apple,99
2019-04-21,Apple,143
2019-07-24,Pear,143
2019-02-04,Banana,140
2019-04-09,Grape,168
2019-08-01,Grape,173
2019-03-09,Apple,119
2019-07-01,Pear,82
2019-03-22,Grape,193
2019-08-16,Pear,141
2019-08-15,Grape,90
2019-09-13,Apple,146
2019-05-05,Grape,92
2019-12-20,Banana,130
2019-06-06,Peach,184
2019-08-13,Banana,183
2019-10-10,Banana,143
2019-06-01,Grape,180
2019-01-28,Pear,162
2019-09-07,Pear,99
2019-12-14,Banana,102
2019-04-11,Pear,178
2019-02-01,Banana,111
2019-10-28,Banana,137
2019-11-07,Peach,94
2019-08-26,Peach,138
2019-04-04,Banana,78
2019-03-30,Banana,99
2019-05-11,Peach,173
2019-03-09,Pear,119
2019-06-05,Pear,70
2019-07-11,Grape,161
2019-11-23,Peach,179
2019-10-28,Grape,193
2019-11-05,Apple,191
2019-08-11,Grape,161
2019-05-11,Banana,147
2019-07-22,Pear,78
2019-04-18,Apple,157
2019-12-10,Banana,190
2019-10-14,Grape,137
2019-07-13,Apple,104
2019-04-10,Pear,90
2019-04-26,Banana,127
2019-12-01,Grape,177
2019-05-31,Peach,180
2019-08-16,Apple,105
2019-02-09,Banana,128
2019-12-15,Grape,164
2019-07-23,Banana,168
2019-10-06,Grape,199
2019-07-20,Grape,133
2019-06-19,Grape,170
2019-02-22,Peach,182
2019-05-01,Peach,93
2019-01-14,Peach,183
2019-01-07,Apple,81
2019-05-01,Peach,87
2019-07-13,Pear,95
2019-03-14,Peach,92
2019-12-05,Apple,95
2019-08-23,Pear,138
2019-11-24,Pear,118
2019-10-24,Pear,75
2019-06-17,Peach,85
2019-12-28,Pear,152
2019-06-26,Banana,156
2019-05-08,Peach,186
2019-11-25,Peach,143
2019-05-26,Grape,123
2019-07-23,Grape,164
2019-03-02,Apple,142
2019-12-05,Grape,105
2019-05-03,Peach,145
2019-11-04,Apple,110
2019-01-31,Banana,152
2019-12-11,Apple,75
2019-03-03,Grape,112
2019-11-17,Peach,111
2019-02-16,Apple,129
2019-02-08,Peach,80
2019-01-08,Peach,93
2019-03-17,Peach,90
2019-07-09,Pear,103
2019-08-18,Peach,182
2019-11-12,Pear,88
2019-02-08,Peach,102
2019-06-14,Peach,125
2019-07-25,Grape,108
2019-02-02,Peach,134
2019-05-26,Banana,102
2019-12-05,Apple,192
2019-08-05,Apple,189
2019-06-28,Apple,179
2019-11-14,Grape,73
2019-05-30,Banana,177
2019-02-17,Peach,173
2019-05-29,Grape,182
2019-04-27,Apple,175
2019-01-27,Banana,88
2019-10-30,Peach,199
2019-04-17,Peach,159
2019-01-24,Pear,148
2019-03-31,Apple,115
2019-05-04,Pear,188
2019-04-23,Grape,89
2019-06-22,Pear,194
2019-03-24,Peach,155
2019-06-20,Peach,114
2019-01-10,Grape,186
2019-04-12,Banana,186
2019-11-20,Peach,193
2019-01-28,Apple,121
2019-06-16,Apple,149
2019-01-11,Pear,117
2019-11-20,Pear,111
2019-10-10,Pear,184
2019-01-11,Pear,107
2019-10-21,Peach,99
2019-06-13,Grape,198
2019-08-13,Apple,89
2019-07-22,Grape,180
2019-01-03,Apple,141
2019-02-17,Banana,115
2019-05-26,Grape,119
2019-04-05,Peach,116
2019-12-24,Peach,159
2019-12-27,Peach,197
2019-07-12,Peach,183
2019-03-26,Grape,153
2019-02-06,Banana,136
2019-11-04,Pear,84
2019-05-23,Banana,73
2019-04-01,Pear,195
2019-07-24,Peach,177
2019-06-11,Apple,137
2019-08-18,Pear,167
2019-07-10,Banana,181
2019-01-20,Peach,164
2019-06-10,Peach,130
2019-12-28,Pear,179
2019-09-01,Grape,186
2019-09-14,Peach,191
2019-08-03,Grape,178
2019-09-11,Grape,157
2019-08-16,Pear,191
2019-03-03,Pear,147
2019-11-12,Apple,82
2019-12-14,Peach,159
2019-11-19,Grape,126
2019-08-31,Apple,186
2019-11-05,Pear,193
2019-09-04,Pear,194
2019-10-01,Peach,70
2019-03-29,Apple,116
2019-06-23,Apple,78
2019-11-29,Apple,137
2019-11-28,Grape,198
2019-08-14,Apple,125
2019-09-21,Grape,165
2019-12-04,Banana,156
2019-01-07,Peach,130
2019-07-30,Banana,112
2019-10-05,Pear,103
2019-02-27,Apple,147
2019-02-03,Peach,94
2019-03-15,Banana,187
2019-10-27,Peach,182
2019-05-05,Apple,95
2019-06-13,Pear,111
2019-12-04,Peach,81
2019-05-18,Grape,185
2019-07-24,Pear,84
2019-06-16,Pear,77
2019-10-19,Grape,190
2019-11-06,Grape,194
2019-12-16,Grape,116
2019-11-25,Pear,125
2019-04-22,Grape,147
2019-11-30,Pear,114
2019-08-24,Peach,96
2019-07-03,Peach,156
2019-11-30,Pear,90
2019-06-20,Grape,115
2019-10-29,Apple,112
2019-07-31,Peach,121
2019-07-20,Apple,145
2019-05-07,Peach,123
2019-06-17,Grape,80
2019-02-01,Grape,76
2019-09-29,Apple,111
2019-01-20,Peach,150
2019-05-11,Apple,154
2019-01-15,Pear,170
2019-12-26,Peach,74
2019-01-21,Apple,97
2019-02-01,Grape,120
2019-12-21,Grape,83
2019-11-03,Peach,96
2019-06-02,Apple,193
2019-06-16,Banana,161
2019-01-18,Pear,123
2019-03-15,Peach,161
2019-01-11,Peach,91
2019-08-18,Pear,91
2019-07-13,Grape,183
2019-05-16,Pear,158
2019-10-16,Banana,80
2019-01-21,Grape,140
2019-07-21,Pear,198
2019-05-27,Pear,129
2019-01-13,Pear,174
2019-05-20,Pear,157
2019-03-13,Peach,147
2019-09-01,Pear,129
2019-03-24,Grape,80
2019-01-30,Banana,79
2019-07-19,Peach,113
2019-02-06,Peach,144
2019-08-22,Apple,105
2019-04-18,Peach,189
2019-04-13,Peach,190
2019-03-12,Apple,104
2019-04-26,Peach,185
2019-03-19,Grape,145
2019-08-30,Peach,190
2019-03-21,Apple,180
2019-10-22,Apple,75
2019-12-16,Peach,118
2019-01-01,Grape,173
2019-08-04,Apple,71
2019-03-02,Peach,82
2019-11-25,Banana,157
2019-09-17,Grape,189
2019-12-14,Pear,127
2019-09-02,Peach,134
2019-02-24,Pear,83
2019-07-26,Peach,92
2019-07-12,Apple,75
2019-09-14,Peach,113
2019-08-26,Peach,175
2019-11-15,Pear,79
2019-09-08,Peach,163
2019-12-28,Apple,110
2019-09-27,Apple,122
2019-01-28,Apple,97
2019-01-30,Apple,142
2019-06-29,Peach,137
2019-08-06,Banana,123
2019-08-04,Apple,180
2019-03-19,Peach,120
2019-09-12,Pear,175
2019-04-26,Banana,151
2019-12-06,Peach,188
2019-05-17,Peach,88
2019-02-02,Peach,110
2019-11-13,Grape,87
2019-01-11,Peach,113
2019-04-19,Peach,131
2019-03-10,Pear,80
2019-03-11,Peach,168
2019-04-20,Apple,104
2019-08-12,Grape,149
2019-08-06,Apple,179
2019-07-08,Pear,180
2019-11-29,Grape,146
2019-05-24,Pear,190
2019-08-04,Banana,132
2019-02-18,Peach,105
2019-09-04,Peach,111
2019-10-17,Banana,87
2019-02-14,Pear,158
2019-05-09,Pear,149
2019-07-31,Grape,137
2019-01-21,Pear,156
2019-09-30,Apple,132
2019-08-19,Grape,167
2019-10-13,Banana,111
2019-01-06,Pear,125
2019-06-02,Peach,75
2019-09-02,Peach,186
2019-06-08,Peach,119
2019-08-04,Banana,76
2019-05-14,Apple,181
2019-12-26,Apple,100
2019-01-31,Grape,114
2019-11-24,Peach,80
2019-05-04,Pear,172
2019-06-27,Pear,82
2019-05-15,Pear,158
2019-03-29,Grape,100
2019-11-23,Pear,193
2019-03-25,Peach,137
2019-06-14,Pear,114
2019-09-14,Apple,152
2019-07-02,Pear,141
2019-10-04,Banana,148
2019-09-25,Grape,171
2019-12-05,Grape,155
2019-04-07,Pear,79
2019-07-04,Pear,88
2019-06-25,Pear,87
2019-10-28,Grape,196
2019-05-08,Pear,79
2019-03-17,Apple,174
2019-12-20,Banana,174
2019-04-05,Banana,167
2019-08-05,Peach,78
2019-01-27,Peach,145
2019-04-12,Peach,133
2019-09-07,Peach,153
2019-01-22,Pear,118
2019-04-29,Pear,115
2019-06-22,Grape,194
2019-03-15,Apple,191
2019-02-18,Pear,100
2019-01-04,Apple,106
2019-11-18,Peach,152
2019-07-05,Banana,85
2019-10-10,Pear,167
2019-08-21,Apple,127
2019-01-28,Pear,90
2019-09-02,Grape,125
2019-05-02,Grape,124
2019-02-17,Grape,149
2019-05-25,Banana,87
2019-07-08,Peach,127
2019-08-04,Grape,119
2019-09-19,Peach,79
2019-06-02,Pear,92
2019-09-19,Banana,85
2019-04-17,Grape,136
2019-09-09,Apple,70
2019-11-18,Peach,141
2019-04-15,Peach,84
2019-10-09,Peach,155
2019-02-13,Pear,105
2019-11-28,Peach,143
2019-06-03,Pear,113
2019-11-23,Pear,109
2019-11-26,Peach,198
2019-10-12,Apple,192
2019-08-31,Peach,101
2019-02-19,Pear,99
2019-06-17,Apple,133
2019-12-08,Pear,80
2019-02-02,Peach,143
2019-07-27,Banana,142
2019-07-26,Peach,98
2019-09-13,Grape,123
2019-12-18,Grape,158
2019-03-30,Peach,79
2019-11-28,Peach,182
2019-05-15,Grape,81
2019-05-18,Pear,106
2019-12-13,Peach,118
2019-08-07,Pear,159
2019-01-21,Banana,192
2019-10-21,Pear,81
2019-01-11,Peach,100
2019-02-28,Peach,190
2019-04-20,Grape,152
2019-09-09,Banana,175
2019-07-20,Pear,103
2019-07-25,Apple,168
2019-09-25,Peach,91
2019-05-26,Peach,76
2019-04-14,Apple,187
2019-03-10,Pear,136
2019-02-27,Peach,151
2019-11-20,Peach,143
2019-09-08,Pear,172
2019-07-05,Grape,97
2019-05-15,Peach,159
2019-02-27,Banana,106
2019-11-02,Apple,145
2019-12-25,Grape,188
2019-05-12,Pear,172
2019-09-21,Banana,197
2019-09-29,Pear,92
2019-11-17,Pear,151
2019-08-21,Grape,116
2019-05-11,Grape,93
2019-01-30,Pear,132
2019-03-12,Apple,178
2019-05-12,Pear,161
2019-08-02,Banana,105
2019-07-29,Banana,94
2019-07-05,Grape,111
2019-07-18,Pear,178
2019-02-13,Banana,136
2019-11-28,Grape,126
2019-04-12,Grape,199
2019-10-25,Banana,107
2019-11-29,Apple,131
2019-07-06,Banana,128
2019-03-11,Peach,189
2019-08-10,Banana,137
2019-02-10,Pear,89
2019-12-01,Apple,185
2019-05-31,Grape,79
2019-01-29,Apple,126
2019-05-01,Banana,88
2019-01-14,Peach,166
2019-08-13,Grape,161
2019-07-27,Apple,125
2019-11-23,Pear,101
2019-02-28,Apple,184
2019-02-06,Grape,83
2019-10-18,Apple,193
2019-09-24,Apple,163
2019-06-15,Grape,76
2019-05-28,Grape,140
2019-09-24,Peach,132
2019-02-13,Grape,128
2019-03-23,Banana,166
2019-04-01,Grape,81
2019-06-18,Peach,157
2019-08-31,Grape,197
2019-06-18,Pear,152
2019-06-14,Peach,185
2019-12-26,Pear,128
2019-03-08,Grape,174
2019-10-31,Apple,72
2019-12-23,Banana,169
2019-02-12,Apple,178
2019-08-24,Banana,154
2019-11-21,Banana,170
2019-12-07,Pear,124
2019-01-15,Pear,143
2019-07-07,Peach,194
2019-08-24,Apple,138
2019-11-15,Pear,136
2019-05-08,Banana,125
2019-02-27,Grape,96
2019-10-05,Apple,181
2019-07-21,Pear,186
2019-08-01,Peach,76
2019-05-09,Peach,164
2019-12-04,Apple,161
2019-03-10,Peach,76
2019-05-07,Grape,118
2019-01-11,Peach,136
2019-04-05,Peach,133
2019-08-12,Pear,144
2019-04-24,Pear,195
2019-09-05,Peach,135
2019-05-07,Apple,103
2019-09-27,Peach,110
2019-09-30,Pear,89
2019-02-16,Peach,102
2019-01-28,Peach,126
2019-08-09,Grape,187
2019-03-11,Grape,145
2019-07-08,Pear,87
2019-11-05,Grape,161
2019-06-22,Peach,90
2019-12-19,Apple,111
2019-07-12,Pear,194
2019-11-28,Banana,80
2019-04-04,Banana,145
2019-05-22,Grape,111
2019-09-03,Peach,180
2019-07-30,Banana,132
2019-01-15,Pear,115
2019-03-20,Pear,87
2019-11-06,Banana,78
2019-04-05,Banana,100
2019-02-27,Grape,196
2019-10-02,Pear,171
2019-09-14,Peach,198
2019-02-17,Peach,142
2019-01-07,Grape,101
2019-03-26,Pear,173
2019-10-17,Peach,159
2019-12-13,Peach,121
2019-09-07,Apple,150
2019-12-14,Peach,175
2019-11-03,Peach,187
2019-07-23,Peach,171
2019-08-19,Apple,118
2019-02-09,Apple,95
2019-12-22,Pear,102
2019-01-08,Grape,149
2019-08-18,Peach,179
2019-05-14,Peach,175
2019-04-08,Grape,90
2019-01-19,Pear,126
2019-12-10,Grape,82
2019-01-10,Peach,91
2019-04-27,Apple,160
2019-11-26,Peach,113
2019-02-10,Peach,72
2019-05-01,Apple,198
2019-07-01,Peach,79
2019-09-19,Peach,137
2019-11-11,Banana,99
2019-01-19,Banana,195
2019-08-04,Apple,96
2019-08-09,Peach,101
2019-12-17,Pear,94
2019-10-16,Pear,100
2019-08-17,Pear,194
2019-03-17,Apple,94
2019-02-05,Apple,196
2019-03-06,Grape,108
2019-06-26,Banana,78
2019-07-24,Peach,108
2019-03-04,Apple,180
2019-03-02,Peach,115
2019-08-01,Peach,85
2019-10-24,Apple,96
2019-09-30,Grape,121
2019-10-15,Grape,112
2019-12-25,Peach,149
2019-04-27,Apple,89
2019-10-14,Grape,113
2019-07-12,Peach,78
2019-02-19,Peach,94
2019-04-11,Apple,111
2019-07-17,Pear,120
2019-02-05,Grape,71
2019-03-12,Grape,109
2019-04-09,Pear,105
2019-06-06,Grape,113
2019-04-30,Grape,178
2019-02-01,Pear,167
2019-11-13,Grape,168
2019-09-10,Peach,145
2019-09-14,Peach,166
2019-05-07,Banana,182
2019-11-13,Grape,148
2019-03-16,Peach,145
2019-06-21,Peach,174
2019-11-14,Peach,108
2019-07-18,Grape,185
2019-04-28,Pear,156
2019-12-04,Grape,95
2019-05-30,Peach,87
2019-08-16,Peach,120
2019-08-23,Pear,104
2019-03-06,Peach,174
2019-05-11,Peach,102
2019-04-18,Apple,71
2019-10-30,Grape,116
2019-05-15,Grape,185
2019-12-30,Peach,144
2019-01-31,Pear,145
2019-06-21,Grape,171
2019-01-07,Grape,194
2019-04-29,Apple,93
2019-04-24,Peach,173
2019-05-31,Peach,92
2019-12-18,Pear,87
2019-01-19,Peach,74
2019-10-10,Banana,160
2019-08-04,Grape,184
2019-08-20,Grape,176
2019-07-14,Apple,143
2019-06-09,Peach,119
2019-12-03,Apple,192
2019-04-24,Apple,92
2019-06-06,Banana,157
2019-09-04,Grape,148
2019-06-14,Peach,191
2019-09-01,Peach,148
2019-04-28,Peach,186
2019-12-26,Grape,140
2019-12-22,Grape,153
2019-03-09,Pear,112
2019-01-12,Grape,93
2019-07-14,Apple,194
2019-11-22,Peach,154
2019-02-20,Pear,105
2019-01-31,Banana,150
2019-01-04,Pear,106
2019-10-21,Pear,160
2019-06-04,Banana,193
2019-04-15,Peach,82
2019-04-08,Pear,178
2019-11-21,Peach,114
